,u,v,jaccard
11528,risk,Muslims,0.5
11540,risk,Hilary Clinton,1.0
11546,risk,responsibility,0.5
11556,risk,Catholics,0.5
11559,risk,social norms,1.0
11580,risk,Disneyland measles outbreak,0.166666666667
11596,risk,state-level policy,1.0
11600,risk,religious groups,0.05
11681,risk,childhood disease,0.333333333333
11691,risk,disease,0.0909090909091
11692,risk,mental disorders,0.5
11696,risk,social network,0.5
11704,risk,autism risk,0.0769230769231
11709,risk,herd immunity,0.0769230769231
11740,risk,Jehovah's Witnesses,0.333333333333
11743,risk,voluntary,1.0
11774,risk,community,0.0625
11786,risk,Islamic principles,0.5
11791,risk,measles,0.0217391304348
11800,risk,hospitalizations,1.0
11819,risk,infant mortality,1.0
11825,risk,protect the kid next to you,1.0
11850,risk,whooping cough,0.2
11856,risk,vaccine-preventable diseases,0.125
11873,risk,Dutch reformed churches,0.2
11885,risk,religion,0.142857142857
11888,risk,infectious disease,0.166666666667
11894,risk,children with cancer,0.5
11912,risk,childhood mortality,0.166666666667
11918,risk,outbreaks,0.142857142857
11938,risk,deaths,0.333333333333
11943,risk,sibling,1.0
11995,choice,spread of infectious diseases,0.5
12010,choice,vaccine alternatives,0.333333333333
12017,choice,efficacious,1.0
12023,choice,protection,0.166666666667
12027,choice,Jews,0.2
12058,choice,meningococcal disease,0.037037037037
12061,choice,infection,0.2
12070,choice,science,0.5
12087,choice,population health,1.0
12088,choice,polio,0.2
12089,choice,risk of infection,1.0
12093,choice,public health,0.142857142857
12094,choice,neurological problems,1.0
12097,choice,gelatin,0.5
12098,choice,medical advancement,1.0
12132,choice,safe,0.5
12139,choice,schools,0.125
12163,choice,religious groups,0.05
12174,choice,immune response,0.25
12186,choice,genital warts,0.111111111111
12208,choice,risk of cervical dysplasia,1.0
12211,choice,written down,1.0
12229,choice,cervical dysplasia,0.1
12231,choice,funds,1.0
12253,choice,disease,0.0909090909091
12259,choice,Jewish dietary laws,1.0
12295,choice,medical law,1.0
12302,choice,Jehovah's Witnesses,0.333333333333
12334,choice,saved lives,1.0
12335,choice,community,0.0625
12337,choice,church,0.2
12372,choice,Hinduism,1.0
12389,choice,risk of fainting,0.5
12412,choice,parents,0.0196078431373
12424,choice,minor symptoms,0.2
12433,choice,people,0.25
12454,choice,preventable disease,0.333333333333
12490,choice,link,1.0
12503,choice,vaccinated individuals,1.0
12504,choice,pig,0.5
12506,choice,health care,0.25
12511,choice,autism,0.05
12515,choice,SB 277,0.0526315789474
12522,choice,immunity,0.25
12536,choice,Robert F. Kennedy Jr.,0.5
12764,stiff neck,headache,0.5
12958,stiff neck,fever,0.5
13110,nausea,mild,0.5
13122,nausea,tenderness,0.5
13127,nausea,Neisseria meningitidis bacteria,0.25
13142,nausea,vomiting,0.5
13164,nausea,rash,0.5
13178,nausea,household,0.5
13182,nausea,antibiotics,0.25
13184,nausea,cases,0.5
13186,nausea,other meningococcal disease cases,0.5
13226,nausea,early treatment,0.5
13249,nausea,increased sensitivity to light,0.5
13298,nausea,anti-vaccination,0.037037037037
13307,nausea,daily activities,0.5
13318,nausea,anyone,0.5
13323,nausea,headache,0.333333333333
13336,nausea,early diagnosis,0.5
13355,nausea,pain,0.5
13370,nausea,young adults,0.25
13373,nausea,disease,0.0833333333333
13376,nausea,swelling,0.5
13392,nausea,respiratory secretions,0.333333333333
13401,nausea,teens,0.25
13402,nausea,random cases,0.5
13405,nausea,meningococcal outbreak,0.142857142857
13423,nausea,arm,0.5
13430,nausea,vaccines,0.0204081632653
13441,nausea,confusion,0.5
13467,nausea,healthy people,0.5
13478,nausea,hardness of the skin,0.5
13533,nausea,parents,0.0192307692308
13559,nausea,run down feeling,0.5
13563,nausea,long-term disabilities,0.166666666667
13586,nausea,carrier,0.25
13591,nausea,meningococcal vaccine,0.181818181818
13600,nausea,outbreaks,0.125
13620,nausea,deaths,0.25
13665,nausea,serogroups,0.5
13676,ill effects,debunked,1.0
13708,ill effects,vast amounts of money,1.0
13866,ill effects,vast amounts of time,1.0
13901,ill effects,retracted,1.0
14005,ill effects,vaccine-autism link,0.047619047619
14172,ill effects,fraud,0.5
14523,cultured cells,orthodox Hasidic Jews,0.166666666667
14566,cultured cells,Catholic parents,1.0
14668,cultured cells,aborted fetuses,1.0
14802,spread of infectious diseases,vaccine alternatives,0.25
14809,spread of infectious diseases,efficacious,0.5
14815,spread of infectious diseases,protection,0.142857142857
14819,spread of infectious diseases,Jews,0.166666666667
14850,spread of infectious diseases,meningococcal disease,0.0357142857143
14853,spread of infectious diseases,infection,0.166666666667
14862,spread of infectious diseases,science,0.333333333333
14879,spread of infectious diseases,population health,0.5
14880,spread of infectious diseases,polio,0.166666666667
14881,spread of infectious diseases,risk of infection,0.5
14885,spread of infectious diseases,public health,0.125
14886,spread of infectious diseases,neurological problems,0.5
14889,spread of infectious diseases,gelatin,0.333333333333
14890,spread of infectious diseases,medical advancement,0.5
14923,spread of infectious diseases,safe,0.333333333333
14930,spread of infectious diseases,schools,0.111111111111
14954,spread of infectious diseases,religious groups,0.047619047619
14965,spread of infectious diseases,immune response,0.2
14977,spread of infectious diseases,genital warts,0.1
14999,spread of infectious diseases,risk of cervical dysplasia,0.5
15002,spread of infectious diseases,written down,0.5
15020,spread of infectious diseases,cervical dysplasia,0.0909090909091
15022,spread of infectious diseases,funds,0.5
15044,spread of infectious diseases,disease,0.0833333333333
15050,spread of infectious diseases,Jewish dietary laws,0.5
15077,spread of infectious diseases,orthodox Hasidic Jews,0.2
15086,spread of infectious diseases,medical law,0.5
15088,spread of infectious diseases,free vaccine,0.5
15093,spread of infectious diseases,Jehovah's Witnesses,0.25
15125,spread of infectious diseases,saved lives,0.5
15126,spread of infectious diseases,community,0.125
15128,spread of infectious diseases,church,0.166666666667
15163,spread of infectious diseases,Hinduism,0.5
15180,spread of infectious diseases,risk of fainting,0.333333333333
15203,spread of infectious diseases,parents,0.0192307692308
15205,spread of infectious diseases,revaccinated,0.5
15215,spread of infectious diseases,minor symptoms,0.166666666667
15224,spread of infectious diseases,people,0.2
15237,spread of infectious diseases,religion,0.125
15245,spread of infectious diseases,preventable disease,0.25
15281,spread of infectious diseases,link,0.5
15294,spread of infectious diseases,vaccinated individuals,0.5
15295,spread of infectious diseases,pig,0.333333333333
15297,spread of infectious diseases,health care,0.2
15302,spread of infectious diseases,autism,0.047619047619
15306,spread of infectious diseases,SB 277,0.105263157895
15313,spread of infectious diseases,immunity,0.2
15327,spread of infectious diseases,Robert F. Kennedy Jr.,0.333333333333
15349,decrease in exemption rates,financial forces,0.125
15367,decrease in exemption rates,answers,0.2
15493,decrease in exemption rates,distrust of medical establishment,0.166666666667
15521,decrease in exemption rates,anti-vaccination,0.0333333333333
15654,decrease in exemption rates,behavioral research,0.166666666667
15678,decrease in exemption rates,community,0.05
15755,decrease in exemption rates,parents,0.0181818181818
15854,decrease in exemption rates,autism,0.0416666666667
15858,decrease in exemption rates,SB 277,0.0434782608696
15927,debunked,vast amounts of money,1.0
16085,debunked,vast amounts of time,1.0
16120,debunked,retracted,1.0
16224,debunked,vaccine-autism link,0.047619047619
16391,debunked,fraud,0.5
16453,mild,tenderness,1.0
16630,mild,anti-vaccination,0.0384615384615
16639,mild,daily activities,1.0
16655,mild,headache,0.5
16687,mild,pain,1.0
16708,mild,swelling,1.0
16755,mild,arm,1.0
16810,mild,hardness of the skin,1.0
16865,mild,parents,0.0196078431373
16891,mild,run down feeling,1.0
16923,mild,meningococcal vaccine,0.0909090909091
17063,booster dose,meningococcal disease,0.037037037037
17476,booster dose,meningococcal vaccine,0.0909090909091
17560,large,vaccinated high-risk children,0.333333333333
17592,large,studies,0.0909090909091
17595,large,Age of Autism,0.5
17649,large,MMR vaccine does not cause autism,0.333333333333
17674,large,observational,1.0
17734,large,anti-vaccination,0.0384615384615
17777,large,protective effect of vaccines,0.125
17780,large,MMR vaccine,0.0909090909091
17883,large,vaccine-autism link,0.047619047619
17952,large,harmful association,0.333333333333
18001,large,vaccinated children,0.166666666667
18035,large,MMR vaccine safety,0.333333333333
18286,tenderness,anti-vaccination,0.0384615384615
18295,tenderness,daily activities,1.0
18311,tenderness,headache,0.5
18343,tenderness,pain,1.0
18364,tenderness,swelling,1.0
18411,tenderness,arm,1.0
18466,tenderness,hardness of the skin,1.0
18521,tenderness,parents,0.0196078431373
18547,tenderness,run down feeling,1.0
18579,tenderness,meningococcal vaccine,0.0909090909091
18678,financial forces,answers,0.25
18696,financial forces,Age of Autism,0.2
18734,financial forces,misguided claims,0.125
18739,financial forces,anti-vaxxer,0.125
18759,financial forces,Jain study,0.0588235294118
18765,financial forces,hypotheses,0.142857142857
18768,financial forces,vaccine-free day care centres,0.111111111111
18783,financial forces,physicians,0.142857142857
18784,financial forces,California Coalition for Health Choice,0.166666666667
18793,financial forces,Vaccine Free Family Day Care,0.25
18817,financial forces,activism,0.2
18820,financial forces,religious groups,0.0434782608696
18905,financial forces,consequences,0.25
18973,financial forces,we,0.166666666667
18982,financial forces,vaccine-autism link,0.0416666666667
18991,financial forces,community,0.0526315789474
19010,financial forces,argument,0.2
19086,financial forces,side effects,0.0625
19102,financial forces,religion,0.1
19104,financial forces,developmental disability,0.142857142857
19106,financial forces,University of Minnesota,0.25
19129,financial forces,Eagle Mountain International Church,0.166666666667
19153,financial forces,money,0.125
19162,financial forces,vaccine mandates,0.111111111111
19166,financial forces,autism,0.0909090909091
19170,financial forces,SB 277,0.0952380952381
19184,financial forces,time,0.25
19215,efficacious,vaccine alternatives,0.333333333333
19228,efficacious,protection,0.166666666667
19232,efficacious,Jews,0.2
19263,efficacious,meningococcal disease,0.037037037037
19266,efficacious,infection,0.2
19275,efficacious,science,0.5
19292,efficacious,population health,1.0
19293,efficacious,polio,0.2
19294,efficacious,risk of infection,1.0
19298,efficacious,public health,0.142857142857
19299,efficacious,neurological problems,1.0
19302,efficacious,gelatin,0.5
19303,efficacious,medical advancement,1.0
19337,efficacious,safe,0.5
19344,efficacious,schools,0.125
19368,efficacious,religious groups,0.05
19379,efficacious,immune response,0.25
19391,efficacious,genital warts,0.111111111111
19413,efficacious,risk of cervical dysplasia,1.0
19416,efficacious,written down,1.0
19434,efficacious,cervical dysplasia,0.1
19436,efficacious,funds,1.0
19458,efficacious,disease,0.0909090909091
19464,efficacious,Jewish dietary laws,1.0
19499,efficacious,medical law,1.0
19506,efficacious,Jehovah's Witnesses,0.333333333333
19538,efficacious,saved lives,1.0
19539,efficacious,community,0.0625
19541,efficacious,church,0.2
19576,efficacious,Hinduism,1.0
19593,efficacious,risk of fainting,0.5
19616,efficacious,parents,0.0196078431373
19628,efficacious,minor symptoms,0.2
19637,efficacious,people,0.25
19658,efficacious,preventable disease,0.333333333333
19694,efficacious,link,1.0
19707,efficacious,vaccinated individuals,1.0
19708,efficacious,pig,0.5
19710,efficacious,health care,0.25
19715,efficacious,autism,0.05
19719,efficacious,SB 277,0.0526315789474
19726,efficacious,immunity,0.25
19740,efficacious,Robert F. Kennedy Jr.,0.5
19766,vaccinated high-risk children,scientists,0.166666666667
19772,vaccinated high-risk children,genes,0.333333333333
19788,vaccinated high-risk children,studies,0.0769230769231
19791,vaccinated high-risk children,Age of Autism,0.25
19805,vaccinated high-risk children,children with autistic sibling,0.25
19824,vaccinated high-risk children,challenge,0.333333333333
19845,vaccinated high-risk children,MMR vaccine does not cause autism,0.2
19857,vaccinated high-risk children,genetic component,0.333333333333
