,u,v,jaccard
12266,toxic adjuvants,Global Post,0.25
12272,toxic adjuvants,trustworthy,0.5
12275,toxic adjuvants,Americans,0.125
12281,toxic adjuvants,Big Pharma,0.181818181818
12294,toxic adjuvants,ADHD,0.5
12304,toxic adjuvants,vaccine dangers,0.2
12305,toxic adjuvants,vaccination,0.04
12308,toxic adjuvants,heavy metals,0.333333333333
12316,toxic adjuvants,thimerosal,0.0181818181818
12330,toxic adjuvants,brain-damaged,0.333333333333
12337,toxic adjuvants,autism,0.0555555555556
12345,toxic adjuvants,problem,0.333333333333
12354,toxic adjuvants,deaths,0.0714285714286
12356,toxic adjuvants,parent's right,0.333333333333
12358,toxic adjuvants,unsafe,0.5
12360,toxic adjuvants,normal life,0.5
12365,toxic adjuvants,dangerous medical intervention,0.5
12376,toxic adjuvants,SB 277,0.1
12386,toxic adjuvants,immunity,0.142857142857
12397,toxic adjuvants,vaccine-injured children,0.0625
12416,toxic adjuvants,African women,0.25
12419,toxic adjuvants,informed consent,0.0454545454545
12422,toxic adjuvants,students,0.5
12431,toxic adjuvants,chronic disease,0.666666666667
12441,government health agencies,children,0.0169491525424
12508,government health agencies,vaccine damage,0.0833333333333
12799,government health agencies,sinister revenue model,1.0
12863,government health agencies,Big Tobacco,0.5
13059,government health agencies,vaccines,0.0104166666667
13409,government health agencies,criminal mafia,1.0
13489,government health agencies,New York Times,0.333333333333
13511,government health agencies,you,0.1
13539,government health agencies,number of shots,1.0
13550,government health agencies,profits,0.166666666667
13567,trust of patients,children,0.0169491525424
13734,trust of patients,employment laws,1.0
13849,trust of patients,American Nursing Association's Code of Ethics,0.5
13943,trust of patients,pushing vaccines on children,1.0
13947,trust of patients,prejudice,0.166666666667
13991,trust of patients,doctors,0.0263157894737
14002,trust of patients,patients,0.333333333333
14009,trust of patients,practice of family center care,1.0
14112,trust of patients,public health laws,1.0
14226,trust of patients,stand up and fight,0.5
14251,trust of patients,discrimination,0.2
14276,trust of patients,vaccination exemptions,0.1
14287,trust of patients,assault and battery,1.0
14450,trust of patients,right,0.5
14454,trust of patients,people,0.047619047619
14489,trust of patients,government partnership with Big Pharma,0.25
14556,trust of patients,vaccine dangers,0.25
14557,trust of patients,vaccination,0.0416666666667
14628,trust of patients,vaccination decisions,1.0
14629,trust of patients,SB 277,0.05
14693,controversial,children,0.0169491525424
14717,controversial,parental choice,1.0
14745,controversial,genetically susceptible children,0.142857142857
14765,controversial,vaccine violence,0.333333333333
14863,controversial,science,0.0625
14925,controversial,parental consent,1.0
15085,controversial,California's vaccine violence,1.0
15138,controversial,Jim Carrey,0.166666666667
15184,controversial,neurological damage,0.142857142857
15207,controversial,medical ethics,1.0
15256,controversial,genetic predisposition,0.125
15295,controversial,mandatory vaccines,0.0416666666667
15311,controversial,vaccines,0.0104166666667
15349,controversial,mainstream media,0.0285714285714
15361,controversial,genetic screening,0.5
15497,controversial,human rights,0.5
15560,controversial,toxic chemical ingredients,0.0909090909091
15797,controversial,informed consent,0.047619047619
15817,Vaccine Injury Compensation Program,children,0.015625
15819,Vaccine Injury Compensation Program,carpet,0.166666666667
15879,Vaccine Injury Compensation Program,rate,0.166666666667
15904,Vaccine Injury Compensation Program,public,0.0666666666667
15909,Vaccine Injury Compensation Program,rules of due process and law,0.166666666667
15920,Vaccine Injury Compensation Program,violation of basic human rights,0.142857142857
15930,Vaccine Injury Compensation Program,studies,0.1
15932,Vaccine Injury Compensation Program,Constitution,0.166666666667
15933,Vaccine Injury Compensation Program,pharma-controlled lamestream media,0.166666666667
15942,Vaccine Injury Compensation Program,electromagnetic fields,0.166666666667
15965,Vaccine Injury Compensation Program,court of law,0.166666666667
15988,Vaccine Injury Compensation Program,MMR,0.1
16008,Vaccine Injury Compensation Program,numbers,0.166666666667
16032,Vaccine Injury Compensation Program,pharma-controlled U.S. media,0.166666666667
16044,Vaccine Injury Compensation Program,newborn boys,0.142857142857
16099,Vaccine Injury Compensation Program,low-level mercury poisoning,0.166666666667
16107,Vaccine Injury Compensation Program,extreme challenges,0.166666666667
16173,Vaccine Injury Compensation Program,phthalates,0.142857142857
16182,Vaccine Injury Compensation Program,violation of law,0.166666666667
16222,Vaccine Injury Compensation Program,rates,0.142857142857
16234,Vaccine Injury Compensation Program,environmental chemicals,0.142857142857
16255,Vaccine Injury Compensation Program,exposures,0.142857142857
16283,Vaccine Injury Compensation Program,Josh Hadfield,0.142857142857
16297,Vaccine Injury Compensation Program,African American males,0.142857142857
16367,Vaccine Injury Compensation Program,Apartheid,0.166666666667
16373,Vaccine Injury Compensation Program,thousands of children,0.166666666667
16382,Vaccine Injury Compensation Program,vaccine reaction,0.166666666667
16383,Vaccine Injury Compensation Program,glutathione,0.125
16417,Vaccine Injury Compensation Program,encephalopathy,0.0909090909091
16429,Vaccine Injury Compensation Program,financial influence,0.125
16431,Vaccine Injury Compensation Program,Ryan Mojabi,0.125
16432,Vaccine Injury Compensation Program,vaccines,0.00990099009901
16450,Vaccine Injury Compensation Program,parent-reported cases,0.166666666667
16507,Vaccine Injury Compensation Program,hepatitis B vaccine,0.0434782608696
16517,Vaccine Injury Compensation Program,measles,0.0416666666667
16527,Vaccine Injury Compensation Program,statistically acceptable collateral damage,0.142857142857
16552,Vaccine Injury Compensation Program,alzheimer's,0.125
16575,Vaccine Injury Compensation Program,CDC whistleblower,0.142857142857
16579,Vaccine Injury Compensation Program,preservative,0.1
16590,Vaccine Injury Compensation Program,Bill of Rights,0.166666666667
16607,Vaccine Injury Compensation Program,lifetime need,0.166666666667
16618,Vaccine Injury Compensation Program,CDC,0.0181818181818
16639,Vaccine Injury Compensation Program,vaccine safety,0.0526315789474
16658,Vaccine Injury Compensation Program,real,0.166666666667
16660,Vaccine Injury Compensation Program,victims,0.111111111111
16680,Vaccine Injury Compensation Program,toxic chemical ingredients,0.133333333333
16694,Vaccine Injury Compensation Program,vaccine-injured families,0.142857142857
16700,Vaccine Injury Compensation Program,people,0.0384615384615
16705,Vaccine Injury Compensation Program,pharma-controlled press,0.1
16767,Vaccine Injury Compensation Program,citizens,0.111111111111
16788,Vaccine Injury Compensation Program,extraordinary powers,0.166666666667
16793,Vaccine Injury Compensation Program,endotoxins,0.166666666667
16803,Vaccine Injury Compensation Program,vaccination,0.0344827586207
16806,Vaccine Injury Compensation Program,heavy metals,0.142857142857
16814,Vaccine Injury Compensation Program,thimerosal,0.0169491525424
16861,Vaccine Injury Compensation Program,male neonates,0.166666666667
16864,Vaccine Injury Compensation Program,link,0.142857142857
16887,Vaccine Injury Compensation Program,millions of dollars,0.25
16894,Vaccine Injury Compensation Program,vaccine-injured children,0.05
17731,battle,Bruesewitz v. Wyeth,0.5
18058,Food and Drug Administration Modernization Act,children,0.0166666666667
18075,Food and Drug Administration Modernization Act,safe form of mercury,0.333333333333
18083,Food and Drug Administration Modernization Act,vaccine additives,0.1
18090,Food and Drug Administration Modernization Act,California government,0.111111111111
18112,Food and Drug Administration Modernization Act,neurotoxin,0.111111111111
18155,Food and Drug Administration Modernization Act,detoxification,0.333333333333
18238,Food and Drug Administration Modernization Act,proof,0.333333333333
18278,Food and Drug Administration Modernization Act,pandemic H1N1 swine flu vaccine,0.0526315789474
18348,Food and Drug Administration Modernization Act,Merck,0.05
18407,Food and Drug Administration Modernization Act,rational scientist,0.166666666667
18437,Food and Drug Administration Modernization Act,vaccine agenda,0.333333333333
18447,Food and Drug Administration Modernization Act,safety,0.25
18449,Food and Drug Administration Modernization Act,U.S. government,0.333333333333
18476,Food and Drug Administration Modernization Act,chemicals,0.2
18481,Food and Drug Administration Modernization Act,injected,0.333333333333
18542,Food and Drug Administration Modernization Act,multi-dose vaccines,0.5
18557,Food and Drug Administration Modernization Act,flu shots,0.0333333333333
18564,Food and Drug Administration Modernization Act,glutathione levels,0.5
18579,Food and Drug Administration Modernization Act,neurotoxic,0.25
18624,Food and Drug Administration Modernization Act,glutathione,0.25
18626,Food and Drug Administration Modernization Act,aluminum,0.0769230769231
18657,Food and Drug Administration Modernization Act,mandatory vaccines,0.04
18673,Food and Drug Administration Modernization Act,vaccines,0.0103092783505
18798,Food and Drug Administration Modernization Act,vaccine industry,0.0204081632653
18820,Food and Drug Administration Modernization Act,preservative,0.166666666667
18860,Food and Drug Administration Modernization Act,CDC,0.0196078431373
18922,Food and Drug Administration Modernization Act,toxic chemical ingredients,0.0833333333333
18942,Food and Drug Administration Modernization Act,people,0.0454545454545
19017,Food and Drug Administration Modernization Act,nervous system,0.333333333333
19020,Food and Drug Administration Modernization Act,additives,0.25
19056,Food and Drug Administration Modernization Act,thimerosal,0.037037037037
19062,Food and Drug Administration Modernization Act,human biology,0.2
19065,Food and Drug Administration Modernization Act,children with severe ASDs,0.5
19066,Food and Drug Administration Modernization Act,rational doctor,0.166666666667
19564,settlement,National Vaccine Injury Compensation Program,0.05
19613,settlement,guilt,0.25
19664,settlement,U.S. citizens,0.2
19752,settlement,taxes,0.25
19776,settlement,government propaganda,0.142857142857
19778,settlement,mandatory vaccines,0.037037037037
19779,settlement,encephalopathy,0.111111111111
19854,settlement,trust,0.25
19918,settlement,vaccine industry,0.0196078431373
19939,settlement,vaccine reactions,0.0909090909091
20134,settlement,Americans,0.1
20155,settlement,wrong doing,0.166666666667
20266,settlement,alternative media,0.111111111111
20297,children,heightened emotion,0.0166666666667
20299,children,Dr. Paul Offit,0.0142857142857
20301,children,family member,0.0508474576271
20303,children,Hitler's minions,0.0169491525424
20307,children,medical fraud,0.0169491525424
20312,children,safe form of mercury,0.0166666666667
20317,children,number of vaccines,0.0169491525424
20318,children,parental choice,0.0169491525424
20319,children,vaccine additives,0.0149253731343
20324,children,brain inflammation,0.0166666666667
20326,children,parent-reported cases,0.0169491525424
20327,children,thimerosal phase out,0.015873015873
20329,children,shot of perspective,0.0169491525424
20331,children,school,0.0169491525424
20334,children,mothers,0.0161290322581
20336,children,sicker children,0.0169491525424
20337,children,autoimmune disorder,0.0166666666667
20341,children,convenience,0.0169491525424
20345,children,genetically susceptible children,0.047619047619
20346,children,GlaxoSmithKine's Energix B,0.015873015873
20347,children,exemptions,0.0166666666667
20348,children,neurotoxin,0.0307692307692
20352,children,lifelong immunity,0.0169491525424
20354,children,genetic correlation,0.0166666666667
20355,children,rate,0.0169491525424
20360,children,vaccine damage,0.0289855072464
20364,children,malnourishment,0.0169491525424
20367,children,thimerosal-free,0.0322580645161
20371,children,Penn and Teller,0.0169491525424
20372,children,childhood diseases,0.0161290322581
20379,children,public,0.0454545454545
20380,children,righteous anger,0.016393442623
20382,children,former cheerleaders,0.0166666666667
20385,children,protection,0.0166666666667
20386,children,misguided notion,0.0169491525424
20387,children,healthier children,0.0169491525424
20389,children,detoxification,0.0166666666667
20394,children,violation of basic human rights,0.0166666666667
20397,children,UK government,0.0333333333333
20400,children,ineffective,0.0169491525424
20404,children,studies,0.015873015873
20412,children,bribery,0.0166666666667
20415,children,electromagnetic fields,0.0169491525424
20417,children,Europe,0.0169491525424
20419,children,Australia,0.0169491525424
20420,children,additive,0.0166666666667
20429,children,Vaccine Adverse Event Reporting System,0.0169491525424
20431,children,independent vaccine advisory panels,0.0169491525424
20434,children,criminal side,0.0169491525424
20438,children,highly susceptible,0.016393442623
20444,children,antibiotics,0.031746031746
20449,children,health outcomes,0.0166666666667
20451,children,Senate hearing,0.0166666666667
20452,children,public health officials,0.015873015873
20455,children,employment laws,0.0169491525424
20457,children,sanctions,0.015625
20458,children,science,0.027397260274
20460,children,MMR,0.015873015873
20461,children,vaccine insert sheets,0.015625
20465,children,poor access to nutritious food,0.0169491525424
20468,children,proof,0.0166666666667
20471,children,epidemic proportions,0.0169491525424
20472,children,lobbying,0.015873015873
20476,children,black children,0.0166666666667
20479,children,numbers,0.0169491525424
20482,children,diabetes deaths,0.0166666666667
20486,children,genetic counseling,0.0169491525424
20488,children,vaccine injury reporting system,0.016393442623
20491,children,compassion,0.0169491525424
20497,children,public health,0.03125
20500,children,chicken kidney cells,0.0166666666667
20501,children,fever,0.016393442623
20506,children,more health,0.0169491525424
20511,children,law,0.0166666666667
20512,children,newborn boys,0.0338983050847
20515,children,medical license,0.0169491525424
20516,children,parental consent,0.0169491525424
20517,children,effective,0.0161290322581
20525,children,alienation,0.0169491525424
20531,children,change in attitude,0.0166666666667
