name,sentiment,node,degree,deg cent,bet cent,clo cent
u_Gc_negative2.gml,negative,poor access to clean water,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,poor access to medical care,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,poor access to nutritious food,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,population,2,0.001755926,0.003508767,0.264024108
u_Gc_negative2.gml,negative,population growth,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,population increase,2,0.001755926,0.001755926,0.198986723
u_Gc_negative2.gml,negative,post,3,0.002633889,5.91E-05,0.212897196
u_Gc_negative2.gml,negative,post-marking surveillance,3,0.002633889,0.004309835,0.212104283
u_Gc_negative2.gml,negative,potassium chloride,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,potassium phosphate monobasic,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,practice of family center care,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,pre-emptive strike,1,0.000877963,0,0.144067797
u_Gc_negative2.gml,negative,precautionary measure,1,0.000877963,0,0.216457621
u_Gc_negative2.gml,negative,pregnant women,8,0.007023705,0.007586343,0.278144078
u_Gc_negative2.gml,negative,prejudice,6,0.005267779,0.007939734,0.225410647
u_Gc_negative2.gml,negative,preservative,6,0.005267779,0.002148369,0.265625
u_Gc_negative2.gml,negative,preventable disease,1,0.000877963,0,0.186751927
u_Gc_negative2.gml,negative,pro-vaccination,8,0.007023705,0.007824597,0.230287101
u_Gc_negative2.gml,negative,problem,2,0.001755926,0.007221519,0.267245425
u_Gc_negative2.gml,negative,professional liars,2,0.001755926,0.000393137,0.236160066
u_Gc_negative2.gml,negative,profit-making,1,0.000877963,0,0.192789438
u_Gc_negative2.gml,negative,profitable drugs,2,0.001755926,0.003508767,0.160989399
u_Gc_negative2.gml,negative,profits,6,0.005267779,0.010860705,0.236847577
u_Gc_negative2.gml,negative,promiscuous sexual behavior,1,0.000877963,0,0.195603641
u_Gc_negative2.gml,negative,promises,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,proof,2,0.001755926,0.001755926,0.245157124
u_Gc_negative2.gml,negative,proper protocol,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,protection,2,0.001755926,0.000264983,0.221122112
u_Gc_negative2.gml,negative,protein,1,0.000877963,0,0.164762043
u_Gc_negative2.gml,negative,public,10,0.008779631,0.011141319,0.254866861
u_Gc_negative2.gml,negative,public conversation,1,0.000877963,0,0.200246132
u_Gc_negative2.gml,negative,public health,7,0.006145742,0.009535155,0.285320641
u_Gc_negative2.gml,negative,public health laws,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,public health officials,5,0.004389816,0.007578711,0.271708015
u_Gc_negative2.gml,negative,public hygiene improvements,1,0.000877963,0,0.199056274
u_Gc_negative2.gml,negative,push vaccines on sick children,2,0.001755926,2.26E-05,0.185173143
u_Gc_negative2.gml,negative,pushing vaccines on children,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,quackery,5,0.004389816,0.003156426,0.284607696
u_Gc_negative2.gml,negative,quality of life,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,questionable ethical practices,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,questions,3,0.002633889,0.001950207,0.229498287
u_Gc_negative2.gml,negative,race effects,1,0.000877963,0,0.17299514
u_Gc_negative2.gml,negative,radicalism,1,0.000877963,0,0.134347724
u_Gc_negative2.gml,negative,radio talk show,1,0.000877963,0,0.200246132
u_Gc_negative2.gml,negative,rare disease,1,0.000877963,0,0.195603641
u_Gc_negative2.gml,negative,rash,1,0.000877963,0,0.155494881
u_Gc_negative2.gml,negative,rate,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,rates,2,0.001755926,0.002450758,0.246057464
u_Gc_negative2.gml,negative,rational approach,1,0.000877963,0,0.149573211
u_Gc_negative2.gml,negative,rational doctor,5,0.004389816,0.001013961,0.250164727
u_Gc_negative2.gml,negative,rational scientist,5,0.004389816,0.001013961,0.250164727
u_Gc_negative2.gml,negative,reactions,2,0.001755926,0.001755926,0.263901761
u_Gc_negative2.gml,negative,reactive,1,0.000877963,0,0.21720061
u_Gc_negative2.gml,negative,real,1,0.000877963,0,0.198397492
u_Gc_negative2.gml,negative,real risks,2,0.001755926,0.000525788,0.23655244
u_Gc_negative2.gml,negative,recombinant human albumin,1,0.000877963,0,0.20883755
u_Gc_negative2.gml,negative,red spots on body,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,reduced oxidative-reduction activity,1,0.000877963,0,0.195805398
u_Gc_negative2.gml,negative,refusal of medical care,1,0.000877963,0,0.165914057
u_Gc_negative2.gml,negative,regional lymphadenopathy,1,0.000877963,0,0.155494881
u_Gc_negative2.gml,negative,religion,1,0.000877963,0,0.188732394
u_Gc_negative2.gml,negative,religious exemption,1,0.000877963,0,0.206041968
u_Gc_negative2.gml,negative,remove heavy metals,1,0.000877963,0,0.235039208
u_Gc_negative2.gml,negative,reporting,1,0.000877963,0,0.188732394
u_Gc_negative2.gml,negative,representative,1,0.000877963,0,0.154002163
u_Gc_negative2.gml,negative,reproductive toxin,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,research,2,0.001755926,0.000100207,0.186324227
u_Gc_negative2.gml,negative,researchers,2,0.001755926,8.90E-05,0.171072394
u_Gc_negative2.gml,negative,residual components of MRC-5 cells,3,0.002633889,0.001852669,0.197229437
u_Gc_negative2.gml,negative,respect,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,respiratory system,1,0.000877963,0,0.107849635
u_Gc_negative2.gml,negative,rest of the world,1,0.000877963,0,0.178052212
u_Gc_negative2.gml,negative,revelation,2,0.001755926,7.71E-07,0.155367617
u_Gc_negative2.gml,negative,revenues,1,0.000877963,0,0.234942244
u_Gc_negative2.gml,negative,revisionist history purge,1,0.000877963,0,0.202201314
u_Gc_negative2.gml,negative,revisionist stance,1,0.000877963,0,0.133497421
u_Gc_negative2.gml,negative,right,2,0.001755926,0.001755926,0.221638451
u_Gc_negative2.gml,negative,righteous anger,3,0.002633889,0.00547494,0.276255154
u_Gc_negative2.gml,negative,risen,1,0.000877963,0,0.168890866
u_Gc_negative2.gml,negative,risk,1,0.000877963,0,0.186476752
u_Gc_negative2.gml,negative,risk of cancer,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,risk of pneumonia,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,risks,2,0.001755926,6.17E-05,0.221724742
u_Gc_negative2.gml,negative,risks of autism,1,0.000877963,0,0.178052212
u_Gc_negative2.gml,negative,risky flu vaccine,2,0.001755926,3.86E-07,0.209067548
u_Gc_negative2.gml,negative,rubella vaccine,1,0.000877963,0,0.216416492
u_Gc_negative2.gml,negative,rules of due process and law,1,0.000877963,0,0.175690267
u_Gc_negative2.gml,negative,runny nose,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,safe,6,0.005267779,0.001038614,0.272749042
u_Gc_negative2.gml,negative,safe form of mercury,2,0.001755926,0.001755926,0.245157124
u_Gc_negative2.gml,negative,safe level,3,0.002633889,0.00055821,0.270739244
u_Gc_negative2.gml,negative,safety,3,0.002633889,0.002697378,0.272879732
u_Gc_negative2.gml,negative,sanctions,6,0.005267779,0.003334916,0.236798337
u_Gc_negative2.gml,negative,sanitation improvements,1,0.000877963,0,0.199056274
u_Gc_negative2.gml,negative,sanity,1,0.000877963,0,0.149573211
u_Gc_negative2.gml,negative,scare tactic,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,scare the crap out of you,1,0.000877963,0,0.163438083
u_Gc_negative2.gml,negative,scary,2,0.001755926,0.001222092,0.221940764
u_Gc_negative2.gml,negative,schedule,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,school,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,school bus staff,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,school isolation rooms,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,school officials,2,0.001755926,1.22E-06,0.191815426
u_Gc_negative2.gml,negative,school vaccination requirement,1,0.000877963,0,0.198018081
u_Gc_negative2.gml,negative,schools,1,0.000877963,0,0.201771479
u_Gc_negative2.gml,negative,science,16,0.01404741,0.030354008,0.280541872
u_Gc_negative2.gml,negative,scientific fraud,17,0.014925373,0.021655478,0.279029887
u_Gc_negative2.gml,negative,scientific literature,2,0.001755926,0.001755926,0.175069167
u_Gc_negative2.gml,negative,scientific study,1,0.000877963,0,0.185716615
u_Gc_negative2.gml,negative,scientific tests,2,0.001755926,0.001182573,0.247986066
u_Gc_negative2.gml,negative,scientifically irresponsible assertion,2,0.001755926,0.000326224,0.269203498
u_Gc_negative2.gml,negative,scientists,3,0.002633889,0.001810391,0.245157124
u_Gc_negative2.gml,negative,search engine,2,0.001755926,0.001755926,0.155410015
u_Gc_negative2.gml,negative,seasonal flu shot,2,0.001755926,0.00044821,0.251768347
u_Gc_negative2.gml,negative,secret gathering,1,0.000877963,0,0.182094325
u_Gc_negative2.gml,negative,seizures,4,0.003511853,0.003171019,0.225098814
u_Gc_negative2.gml,negative,self-insurance policy,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,sell vaccines to minors,2,0.001755926,0,0.186935828
u_Gc_negative2.gml,negative,sellout editors,2,0.001755926,0.000393137,0.236160066
u_Gc_negative2.gml,negative,sellout media,1,0.000877963,0,0.202560911
u_Gc_negative2.gml,negative,serious problems,1,0.000877963,0,0.136407186
u_Gc_negative2.gml,negative,serious reactions,5,0.004389816,0.003624042,0.228393824
u_Gc_negative2.gml,negative,settlement,4,0.003511853,0.002668972,0.212262393
u_Gc_negative2.gml,negative,severe autism,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,severe autism issues,1,0.000877963,0,0.202416918
u_Gc_negative2.gml,negative,severe brain damage,2,0.001755926,0,0.254752852
u_Gc_negative2.gml,negative,severe narcolepsy,2,0.001755926,7.69E-05,0.204231666
u_Gc_negative2.gml,negative,shingles,7,0.006145742,0.007227737,0.220522749
u_Gc_negative2.gml,negative,shingles risk,2,0.001755926,0,0.201485937
u_Gc_negative2.gml,negative,shingles vaccine,16,0.01404741,0.022031859,0.251879699
u_Gc_negative2.gml,negative,shingles vaccine ingredients,12,0.010535558,0.023914455,0.233928938
u_Gc_negative2.gml,negative,shocking dangers,1,0.000877963,0,0.137047287
u_Gc_negative2.gml,negative,shocking revelations,1,0.000877963,0,0.208760997
u_Gc_negative2.gml,negative,shortness of breath,1,0.000877963,0,0.161537371
u_Gc_negative2.gml,negative,shot of perspective,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,should be questioned,3,0.002633889,0.000233429,0.247608696
u_Gc_negative2.gml,negative,shut up,1,0.000877963,0,0.183472938
u_Gc_negative2.gml,negative,shut your mouth and comply,3,0.002633889,0.003782886,0.25093633
u_Gc_negative2.gml,negative,sick,1,0.000877963,0,0.186751927
u_Gc_negative2.gml,negative,sick children,4,0.003511853,0.00262926,0.264146568
u_Gc_negative2.gml,negative,sicker children,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,side effects,3,0.002633889,0.001235419,0.271578445
u_Gc_negative2.gml,negative,silenced,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,simultaneous vaccinations,6,0.005267779,0.002337893,0.26574895
u_Gc_negative2.gml,negative,single dose vaccines,3,0.002633889,0,0.243012588
u_Gc_negative2.gml,negative,single visit,3,0.002633889,0,0.281443044
u_Gc_negative2.gml,negative,sinister revenue model,1,0.000877963,0,0.223860063
u_Gc_negative2.gml,negative,skin reactions,1,0.000877963,0,0.161537371
u_Gc_negative2.gml,negative,sleeping cycle,1,0.000877963,0,0.206790123
u_Gc_negative2.gml,negative,smallpox vaccination,3,0.002633889,0.008183428,0.218912166
u_Gc_negative2.gml,negative,social campaigns,1,0.000877963,0,0.186354712
u_Gc_negative2.gml,negative,social size,2,0.001755926,0,0.221984019
u_Gc_negative2.gml,negative,sodium phosphate dibasic,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,solid evidence,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,solid marks,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,sourced blood,1,0.000877963,0,0.173100304
u_Gc_negative2.gml,negative,special care,2,0.001755926,0.000877192,0.224080268
u_Gc_negative2.gml,negative,special education services,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,special needs staff,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,spectrum,1,0.000877963,0,0.217117804
u_Gc_negative2.gml,negative,spermicidal applications,2,0.001755926,5.14E-07,0.198466632
u_Gc_negative2.gml,negative,squalene,1,0.000877963,0,0.230194018
u_Gc_negative2.gml,negative,stable diseases,1,0.000877963,0,0.173469388
u_Gc_negative2.gml,negative,stand up and fight,2,0.001755926,0.001461288,0.22202729
u_Gc_negative2.gml,negative,state,1,0.000877963,0,0.202273131
u_Gc_negative2.gml,negative,state level,4,0.003511853,0.003868093,0.249397854
u_Gc_negative2.gml,negative,statistical links,1,0.000877963,0,0.218199234
u_Gc_negative2.gml,negative,statistically acceptable collateral damage,2,0.001755926,0.000478631,0.233449477
u_Gc_negative2.gml,negative,statistics,4,0.003511853,0.007638347,0.25458203
u_Gc_negative2.gml,negative,stay awake during the school day,1,0.000877963,0,0.13261148
u_Gc_negative2.gml,negative,students,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,studies,6,0.005267779,0.002013055,0.24600432
u_Gc_negative2.gml,negative,sucrose,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,sudden infant death syndrome,2,0.001755926,0,0.197983661
u_Gc_negative2.gml,negative,support,2,0.001755926,2.83E-06,0.157931226
u_Gc_negative2.gml,negative,surveys,1,0.000877963,0,0.20883755
u_Gc_negative2.gml,negative,swelling of the brain,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,swine flu panic campaign,3,0.002633889,0.005261607,0.242598509
u_Gc_negative2.gml,negative,symptoms of autism,1,0.000877963,0,0.21720061
u_Gc_negative2.gml,negative,syncope,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,synthetic growth hormones,1,0.000877963,0,0.161973834
u_Gc_negative2.gml,negative,systemic reactions,4,0.003511853,0.007012904,0.184095685
u_Gc_negative2.gml,negative,target,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,taxes,1,0.000877963,0,0.182737045
u_Gc_negative2.gml,negative,teratogen,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,tetanus vaccine,2,0.001755926,0,0.216416492
u_Gc_negative2.gml,negative,the cause,1,0.000877963,0,0.181832695
u_Gc_negative2.gml,negative,the herd,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,the vaccinated herd,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,therapies,2,0.001755926,0.000877192,0.224080268
u_Gc_negative2.gml,negative,thimerosal,67,0.058823529,0.08686225,0.320935475
u_Gc_negative2.gml,negative,thimerosal phase out,5,0.004389816,0.003953741,0.276188167
u_Gc_negative2.gml,negative,thimerosal removal,1,0.000877963,0,0.214581763
u_Gc_negative2.gml,negative,thimerosal-autism link,2,0.001755926,0,0.197468793
u_Gc_negative2.gml,negative,thimerosal-free,5,0.004389816,0.000688655,0.251434879
u_Gc_negative2.gml,negative,thimerosal-induced cellular damage,5,0.004389816,0.007014447,0.243428083
u_Gc_negative2.gml,negative,think globally act locally,1,0.000877963,0,0.205892986
u_Gc_negative2.gml,negative,thousands of children,1,0.000877963,0,0.198397492
u_Gc_negative2.gml,negative,threat,1,0.000877963,0,0.225143309
u_Gc_negative2.gml,negative,time-consuming,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,to vaccinate children,1,0.000877963,0,0.144543147
u_Gc_negative2.gml,negative,top health officials,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,top students,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,toxic,2,0.001755926,0.005258521,0.137411027
u_Gc_negative2.gml,negative,toxic adjuvants,2,0.001755926,0,0.281443044
u_Gc_negative2.gml,negative,toxic and ineffective flu shots,5,0.004389816,0.007014447,0.219545104
u_Gc_negative2.gml,negative,toxic chemical ingredients,11,0.009657594,0.016545017,0.295844156
u_Gc_negative2.gml,negative,toxic heavy metal,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,toxic load,1,0.000877963,0,0.181542875
u_Gc_negative2.gml,negative,toxic substances,2,0.001755926,0.000572434,0.268505422
u_Gc_negative2.gml,negative,toxic vaccines,2,0.001755926,0.000419071,0.262745098
u_Gc_negative2.gml,negative,toxicity,1,0.000877963,0,0.230194018
u_Gc_negative2.gml,negative,toxins,10,0.008779631,0.022088251,0.221767913
u_Gc_negative2.gml,negative,trace amounts of thimerosal,6,0.005267779,0.004314463,0.277263875
u_Gc_negative2.gml,negative,trace levels of mercury,2,0.001755926,0.001755926,0.252493904
u_Gc_negative2.gml,negative,traditional medicine,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,traffic,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,travel,1,0.000877963,0,0.134776949
u_Gc_negative2.gml,negative,tremors,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,trigger,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,troubling,1,0.000877963,0,0.202921789
u_Gc_negative2.gml,negative,troubling data,1,0.000877963,0,0.196922545
u_Gc_negative2.gml,negative,trust,1,0.000877963,0,0.208150585
u_Gc_negative2.gml,negative,trust of patients,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,trustworthy,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,truth,4,0.003511853,0.001855762,0.221595331
u_Gc_negative2.gml,negative,truth seekers,1,0.000877963,0,0.134522263
u_Gc_negative2.gml,negative,truthful,1,0.000877963,0,0.168316832
u_Gc_negative2.gml,negative,tumors,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,ultimate price,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,unable to do their jobs,1,0.000877963,0,0.153256189
u_Gc_negative2.gml,negative,unable to sleep,1,0.000877963,0,0.206790123
u_Gc_negative2.gml,negative,unaware they're running over a cliff,1,0.000877963,0,0.176425031
u_Gc_negative2.gml,negative,unconcscionable,1,0.000877963,0,0.227936762
u_Gc_negative2.gml,negative,unconscious,2,0.001755926,3.06E-05,0.207015631
u_Gc_negative2.gml,negative,underdeveloped country,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,unethical,3,0.002633889,0.000487866,0.188638622
u_Gc_negative2.gml,negative,unethical advice,1,0.000877963,0,0.184902597
u_Gc_negative2.gml,negative,unexposed,2,0.001755926,0,0.202560911
u_Gc_negative2.gml,negative,unprecedented drive,1,0.000877963,0,0.172340747
u_Gc_negative2.gml,negative,unsafe,2,0.001755926,0,0.263779528
u_Gc_negative2.gml,negative,unvaccinated,1,0.000877963,0,0.18397674
u_Gc_negative2.gml,negative,unvaccinated children,7,0.006145742,0.002540965,0.221293958
u_Gc_negative2.gml,negative,us not comprehending,1,0.000877963,0,0.172890103
u_Gc_negative2.gml,negative,vaccinated,1,0.000877963,0,0.214662646
u_Gc_negative2.gml,negative,vaccinated children,11,0.009657594,0.010808249,0.229590808
u_Gc_negative2.gml,negative,vaccinated children versus unvaccinated children,1,0.000877963,0,0.198018081
u_Gc_negative2.gml,negative,vaccinating children,1,0.000877963,0,0.202273131
u_Gc_negative2.gml,negative,vaccination,27,0.023705004,0.043844858,0.285249186
u_Gc_negative2.gml,negative,vaccination ,1,0.000877963,0,0.184932619
u_Gc_negative2.gml,negative,vaccination coverage,3,0.002633889,0.00351031,0.197195291
u_Gc_negative2.gml,negative,vaccination decisions,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,vaccination exemptions,10,0.008779631,0.011633659,0.259453303
u_Gc_negative2.gml,negative,vaccination issue,4,0.003511853,0.000986278,0.260879524
u_Gc_negative2.gml,negative,vaccination rate,1,0.000877963,0,0.216416492
u_Gc_negative2.gml,negative,vaccination schedule,5,0.004389816,0.00526315,0.209837878
u_Gc_negative2.gml,negative,vaccinations save lives,1,0.000877963,0,0.206752587
u_Gc_negative2.gml,negative,vaccine additives,11,0.009657594,0.001997583,0.268695447
u_Gc_negative2.gml,negative,vaccine adverse reactions,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,vaccine agenda,3,0.002633889,0.002652065,0.245845025
u_Gc_negative2.gml,negative,vaccine apologists,4,0.003511853,0.003868929,0.253787879
u_Gc_negative2.gml,negative,vaccine bullying curriculum,4,0.003511853,0.001977203,0.177913152
u_Gc_negative2.gml,negative,vaccine choices,10,0.008779631,0.007674891,0.238284519
u_Gc_negative2.gml,negative,vaccine consent forms,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,vaccine corruption,2,0.001755926,8.04E-05,0.244840929
u_Gc_negative2.gml,negative,vaccine court,12,0.010535558,0.022867126,0.213096352
u_Gc_negative2.gml,negative,vaccine damage,14,0.012291484,0.020623574,0.287917088
u_Gc_negative2.gml,negative,vaccine dangers,4,0.003511853,0.004421804,0.264883721
u_Gc_negative2.gml,negative,vaccine decisions,3,0.002633889,0.000927377,0.19891722
u_Gc_negative2.gml,negative,vaccine delusions,2,0.001755926,0.001755926,0.225232351
u_Gc_negative2.gml,negative,vaccine doctrine,2,0.001755926,0,0.187027915
u_Gc_negative2.gml,negative,vaccine effects,1,0.000877963,0,0.157668882
u_Gc_negative2.gml,negative,vaccine efficacy,10,0.008779631,0.010524554,0.284252558
u_Gc_negative2.gml,negative,vaccine industry,59,0.051799824,0.12125537,0.327487062
u_Gc_negative2.gml,negative,vaccine ingredients,21,0.018437226,0.045327521,0.298950131
u_Gc_negative2.gml,negative,vaccine injuries,11,0.009657594,0.011800119,0.247447317
u_Gc_negative2.gml,negative,vaccine injury denialism,3,0.002633889,0.00197831,0.237094088
u_Gc_negative2.gml,negative,vaccine injury lawsuits,2,0.001755926,0.001755926,0.19815588
u_Gc_negative2.gml,negative,vaccine injury reporting system,3,0.002633889,0.001094195,0.236749117
u_Gc_negative2.gml,negative,vaccine injury settlement,1,0.000877963,0,0.202632983
u_Gc_negative2.gml,negative,vaccine insert sheets,6,0.005267779,0.00313228,0.244525547
u_Gc_negative2.gml,negative,vaccine laws,1,0.000877963,0,0.19964943
u_Gc_negative2.gml,negative,vaccine manufacturer profits,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,vaccine messages,1,0.000877963,0,0.187613243
u_Gc_negative2.gml,negative,vaccine preservative,2,0.001755926,0.001755926,0.216581099
u_Gc_negative2.gml,negative,vaccine products,1,0.000877963,0,0.210574968
u_Gc_negative2.gml,negative,vaccine program,1,0.000877963,0,0.196922545
u_Gc_negative2.gml,negative,vaccine proponents,2,0.001755926,1.54E-05,0.220054096
u_Gc_negative2.gml,negative,vaccine pushers,1,0.000877963,0,0.196922545
u_Gc_negative2.gml,negative,vaccine reaction,1,0.000877963,0,0.198397492
u_Gc_negative2.gml,negative,vaccine reactions,10,0.008779631,0.005511626,0.267496477
u_Gc_negative2.gml,negative,vaccine refusal,2,0.001755926,0.001755926,0.155177112
u_Gc_negative2.gml,negative,vaccine results,1,0.000877963,0,0.208760997
u_Gc_negative2.gml,negative,vaccine risks,1,0.000877963,0,0.206752587
u_Gc_negative2.gml,negative,vaccine safety,17,0.014925373,0.039941223,0.2933299
u_Gc_negative2.gml,negative,vaccine science,2,0.001755926,0.001755926,0.232591382
u_Gc_negative2.gml,negative,vaccine scientists meeting,3,0.002633889,0,0.243532179
u_Gc_negative2.gml,negative,vaccine story,7,0.006145742,0.007976032,0.25032967
u_Gc_negative2.gml,negative,vaccine supply,1,0.000877963,0,0.198709002
u_Gc_negative2.gml,negative,vaccine toxins,1,0.000877963,0,0.20891416
u_Gc_negative2.gml,negative,vaccine violence,4,0.003511853,3.74E-05,0.258101065
u_Gc_negative2.gml,negative,vaccine-autism link,19,0.016681299,0.027300945,0.295154185
u_Gc_negative2.gml,negative,vaccine-damaged children,6,0.005267779,0.009392457,0.219841729
u_Gc_negative2.gml,negative,vaccine-injured children,16,0.01404741,0.026296517,0.2885736
u_Gc_negative2.gml,negative,vaccine-injured families,2,0.001755926,0.000342828,0.206827674
u_Gc_negative2.gml,negative,vaccine-related adverse outcomes,5,0.004389816,0.004466213,0.222852671
u_Gc_negative2.gml,negative,vaccines,120,0.105355575,0.328040066,0.358176101
u_Gc_negative2.gml,negative,vaccines are effective,2,0.001755926,0.000197873,0.235039208
u_Gc_negative2.gml,negative,vaccines are not safe,3,0.002633889,0.001867705,0.248689956
u_Gc_negative2.gml,negative,vaccines are safe,9,0.007901668,0.018894315,0.289453621
u_Gc_negative2.gml,negative,vaccines spread disease,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,vaccinia virus-naive subjects,2,0.001755926,0.001755926,0.155537348
u_Gc_negative2.gml,negative,value,1,0.000877963,0,0.171407073
u_Gc_negative2.gml,negative,variant genotypes,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,victims,4,0.003511853,0.002633923,0.257110609
u_Gc_negative2.gml,negative,violation of Hippocratic Oath,1,0.000877963,0,0.228990752
u_Gc_negative2.gml,negative,violation of basic human rights,2,0.001755926,0.006152398,0.231739573
u_Gc_negative2.gml,negative,violation of law,1,0.000877963,0,0.175690267
u_Gc_negative2.gml,negative,vitamin A supplements,2,0.001755926,0.001755926,0.18954901
u_Gc_negative2.gml,negative,vitamin D,1,0.000877963,0,0.213415777
u_Gc_negative2.gml,negative,vitamin supplements,1,0.000877963,0,0.137311634
u_Gc_negative2.gml,negative,vulnerable,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,wander,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,wander off,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,water,1,0.000877963,0,0.16464296
u_Gc_negative2.gml,negative,whistle,1,0.000877963,0,0.208760997
u_Gc_negative2.gml,negative,whistleblower,3,0.002633889,0.000713235,0.206752587
u_Gc_negative2.gml,negative,whistleblowers,1,0.000877963,0,0.208760997
u_Gc_negative2.gml,negative,whooping cough,1,0.000877963,0,0.234942244
u_Gc_negative2.gml,negative,whooping cough outbreaks,1,0.000877963,0,0.186751927
u_Gc_negative2.gml,negative,widespread fear,2,0.001755926,0.00395492,0.264269142
u_Gc_negative2.gml,negative,widespread health problems,2,0.001755926,0,0.281443044
u_Gc_negative2.gml,negative,words,2,0.001755926,0,0.275386847
u_Gc_negative2.gml,negative,world,1,0.000877963,0,0.18385795
u_Gc_negative2.gml,negative,world's healthiest children,1,0.000877963,0,0.216416492
u_Gc_negative2.gml,negative,wrong doing,3,0.002633889,0.00205793,0.234121274
u_Gc_negative2.gml,negative,years,1,0.000877963,0,0.201236749
u_Gc_negative2.gml,negative,you,10,0.008779631,0.006937566,0.259217114
u_Gc_negative2.gml,negative,young adults,1,0.000877963,0,0.201700018
u_Gc_negative2.gml,negative,young doctors,7,0.006145742,0.006207498,0.209721966
u_Gc_neutral2.gml,neutral,7-11 year olds,2,0.011764706,0.021626639,0.17311609
u_Gc_neutral2.gml,neutral,Alfred and Lisa Claire Dwoskin,1,0.005882353,0,0.162679426
u_Gc_neutral2.gml,neutral,Americans,1,0.005882353,0,0.153568202
u_Gc_neutral2.gml,neutral,Andrew Wakefield,5,0.029411765,0.140828402,0.157407407
u_Gc_neutral2.gml,neutral,Australia,1,0.005882353,0,0.154968095
u_Gc_neutral2.gml,neutral,Barry Segal,1,0.005882353,0,0.11053316
u_Gc_neutral2.gml,neutral,Ben Allen,4,0.023529412,4.64E-05,0.155963303
