name,sentiment,node,degree,deg cent,bet cent,clo cent,eigen cent,central
u_Gc_negative2.gml,negative,investigations,2,0.001755926,0.001755926,0.218282867,0.012697055,N
u_Gc_negative2.gml,negative,ineffective flu vaccine,2,0.001755926,3.86E-07,0.209067548,0.012603676,N
u_Gc_negative2.gml,negative,over-vaccination,2,0.001755926,3.86E-07,0.209067548,0.012603676,N
u_Gc_negative2.gml,negative,risky flu vaccine,2,0.001755926,3.86E-07,0.209067548,0.012603676,N
u_Gc_negative2.gml,negative,chemicals,4,0.003511853,0.000795295,0.206902816,0.012580629,N
u_Gc_negative2.gml,negative,corporate interests,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,corporate-controlled science,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,for sale,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,the herd,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,the vaccinated herd,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,vaccines spread disease,1,0.000877963,0,0.21912274,0.012576577,N
u_Gc_negative2.gml,negative,necessary,1,0.000877963,0,0.218576089,0.012502284,N
u_Gc_negative2.gml,negative,Crystal Downing,2,0.001755926,1.05E-05,0.22150914,0.012501913,N
u_Gc_negative2.gml,negative,censored,1,0.000877963,0,0.225143309,0.012452269,N
u_Gc_negative2.gml,negative,medical police state,2,0.001755926,0,0.225143309,0.012452269,N
u_Gc_negative2.gml,negative,threat,1,0.000877963,0,0.225143309,0.012452269,N
u_Gc_negative2.gml,negative,gene variation,1,0.000877963,0,0.223596388,0.01236878,N
u_Gc_negative2.gml,negative,medications,1,0.000877963,0,0.223596388,0.01236878,N
u_Gc_negative2.gml,negative,criminal mafia,1,0.000877963,0,0.223860063,0.012316505,N
u_Gc_negative2.gml,negative,government health agencies,1,0.000877963,0,0.223860063,0.012316505,N
u_Gc_negative2.gml,negative,number of shots,1,0.000877963,0,0.223860063,0.012316505,N
u_Gc_negative2.gml,negative,sinister revenue model,1,0.000877963,0,0.223860063,0.012316505,N
u_Gc_negative2.gml,negative,national vaccination policy,3,0.002633889,0.00351031,0.219375963,0.012307146,N
u_Gc_negative2.gml,negative,group of top government scientists and health officials,2,0.001755926,0.001755926,0.222113885,0.012301326,N
u_Gc_negative2.gml,negative,amniocentesis,1,0.000877963,0,0.217657176,0.012039774,N
u_Gc_negative2.gml,negative,bleeding during pregnancy,1,0.000877963,0,0.217657176,0.012039774,N
u_Gc_negative2.gml,negative,live viruses,1,0.000877963,0,0.21728348,0.012007724,N
u_Gc_negative2.gml,negative,injecting children,2,0.001755926,3.09E-07,0.200210933,0.011963496,N
u_Gc_negative2.gml,negative,Western medicine,2,0.001755926,0.000272588,0.218701997,0.011834558,N
u_Gc_negative2.gml,negative,genetic ticking time bombs,2,0.001755926,3.43E-05,0.217366412,0.01182988,N
u_Gc_negative2.gml,negative,government contracts,2,0.001755926,0,0.208799267,0.01178702,N
u_Gc_negative2.gml,negative,criminal fraud,1,0.000877963,0,0.218199234,0.01171541,N
u_Gc_negative2.gml,negative,demand for justice,1,0.000877963,0,0.218199234,0.01171541,N
u_Gc_negative2.gml,negative,fraud,1,0.000877963,0,0.218199234,0.01171541,N
u_Gc_negative2.gml,negative,headlines,1,0.000877963,0,0.218199234,0.01171541,N
u_Gc_negative2.gml,negative,statistical links,1,0.000877963,0,0.218199234,0.01171541,N
u_Gc_negative2.gml,negative,shingles risk,2,0.001755926,0,0.201485937,0.011670569,N
u_Gc_negative2.gml,negative,litigious,2,0.001755926,0.001755926,0.216006069,0.011634974,N
u_Gc_negative2.gml,negative,Renee Gentry,2,0.001755926,0.001755926,0.216006069,0.011634974,N
u_Gc_negative2.gml,negative,diabetes deaths,2,0.001755926,0.001755926,0.21474359,0.011576023,N
u_Gc_negative2.gml,negative,formula,5,0.004389816,0.002524749,0.20611654,0.011394709,N
u_Gc_negative2.gml,negative,house of cards,1,0.000877963,0,0.221595331,0.011377203,N
u_Gc_negative2.gml,negative,arthritis,2,0.001755926,0.001186812,0.204195052,0.011341035,N
u_Gc_negative2.gml,negative,chest pain,2,0.001755926,0.001186812,0.204195052,0.011341035,N
u_Gc_negative2.gml,negative,human DNA,2,0.001755926,0.000309754,0.205151297,0.011333495,N
u_Gc_negative2.gml,negative,biological weapons,1,0.000877963,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,diptheria vaccine,2,0.001755926,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,"if a little is good, a lot must be better",1,0.000877963,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,pertussis vaccine,2,0.001755926,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,rubella vaccine,1,0.000877963,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,tetanus vaccine,2,0.001755926,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,vaccination rate,1,0.000877963,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,world's healthiest children,1,0.000877963,0,0.216416492,0.011167279,N
u_Gc_negative2.gml,negative,nutrition-lacking food,2,0.001755926,0.001755926,0.21720061,0.011138184,N
u_Gc_negative2.gml,negative,cough,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,epidemic proportions,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,homeopathy,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,malnourishment,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,poor access to clean water,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,poor access to medical care,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,poor access to nutritious food,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,red spots on body,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,runny nose,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,U.S. population,2,0.001755926,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,underdeveloped country,1,0.000877963,0,0.218241042,0.01089525,N
u_Gc_negative2.gml,negative,additives,3,0.002633889,6.96E-05,0.20541028,0.010824687,N
u_Gc_negative2.gml,negative,breast milk,3,0.002633889,0.000287095,0.19523483,0.010748636,N
u_Gc_negative2.gml,negative,claims,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,compensation,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,complicated,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,fighting,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,generous,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,informal,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,non-adversarial,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,petitioner-friendly,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,promises,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,self-insurance policy,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,time-consuming,1,0.000877963,0,0.215924171,0.01065342,N
u_Gc_negative2.gml,negative,Children's Hospital,2,0.001755926,0.001755926,0.20883755,0.010608092,N
u_Gc_negative2.gml,negative,girl,1,0.000877963,0,0.214662646,0.010598356,N
u_Gc_negative2.gml,negative,vaccinated,1,0.000877963,0,0.214662646,0.010598356,N
u_Gc_negative2.gml,negative,vaccine preservative,2,0.001755926,0.001755926,0.216581099,0.01053543,N
u_Gc_negative2.gml,negative,medical genocide,2,0.001755926,0.001755926,0.217366412,0.010496777,N
u_Gc_negative2.gml,negative,legislators,2,0.001755926,4.22E-05,0.207732993,0.010489461,N
u_Gc_negative2.gml,negative,RA 27/3,4,0.003511853,0.002179605,0.206041968,0.010316993,N
u_Gc_negative2.gml,negative,individual doctors,1,0.000877963,0,0.219207082,0.010316292,N
u_Gc_negative2.gml,negative,market,1,0.000877963,0,0.219207082,0.010316292,N
u_Gc_negative2.gml,negative,military records,4,0.003511853,0.00353276,0.209876543,0.010198202,N
u_Gc_negative2.gml,negative,whistleblower,3,0.002633889,0.000713235,0.206752587,0.010134751,N
u_Gc_negative2.gml,negative,corporate constructed,1,0.000877963,0,0.214137996,0.0101133,N
u_Gc_negative2.gml,negative,false grounds,2,0.001755926,0,0.197229437,0.010007653,N
u_Gc_negative2.gml,negative,gelatin,2,0.001755926,0.005258521,0.201450301,0.009782675,N
u_Gc_negative2.gml,negative,Norwegian government,2,0.001755926,6.36E-06,0.202777283,0.009711549,N
u_Gc_negative2.gml,negative,healthy gut flora,1,0.000877963,0,0.218660012,0.009638291,N
u_Gc_negative2.gml,negative,MCR-5,5,0.004389816,0.004777045,0.2,0.009633263,N
u_Gc_negative2.gml,negative,HIV,1,0.000877963,0,0.208760997,0.00962714,N
u_Gc_negative2.gml,negative,shocking revelations,1,0.000877963,0,0.208760997,0.00962714,N
u_Gc_negative2.gml,negative,vaccine results,1,0.000877963,0,0.208760997,0.00962714,N
u_Gc_negative2.gml,negative,whistle,1,0.000877963,0,0.208760997,0.00962714,N
u_Gc_negative2.gml,negative,whistleblowers,1,0.000877963,0,0.208760997,0.00962714,N
u_Gc_negative2.gml,negative,families,1,0.000877963,0,0.216498764,0.009565174,N
u_Gc_negative2.gml,negative,inexpensive test,1,0.000877963,0,0.216498764,0.009565174,N
u_Gc_negative2.gml,negative,symptoms of autism,1,0.000877963,0,0.21720061,0.009493457,N
u_Gc_negative2.gml,negative,vaccination schedule,5,0.004389816,0.00526315,0.209837878,0.009464694,N
u_Gc_negative2.gml,negative,babies,3,0.002633889,0.000273377,0.191235729,0.009347459,N
u_Gc_negative2.gml,negative,consent for vaccines,2,0.001755926,0.001755926,0.202344999,0.009317712,N
u_Gc_negative2.gml,negative,oxymoron,1,0.000877963,0,0.216457621,0.009237264,N
u_Gc_negative2.gml,negative,precautionary measure,1,0.000877963,0,0.216457621,0.009237264,N
u_Gc_negative2.gml,negative,health care professionals,3,0.002633889,4.49E-05,0.21490566,0.009218572,N
u_Gc_negative2.gml,negative,thimerosal removal,1,0.000877963,0,0.214581763,0.009171215,N
u_Gc_negative2.gml,negative,number of vaccines,1,0.000877963,0,0.217117804,0.009166093,N
u_Gc_negative2.gml,negative,spectrum,1,0.000877963,0,0.217117804,0.009166093,N
u_Gc_negative2.gml,negative,allergies,2,0.001755926,0.00024624,0.205521472,0.009115379,N
u_Gc_negative2.gml,negative,influenza,2,0.001755926,0.003508767,0.213535808,0.009069334,N
u_Gc_negative2.gml,negative,fall,2,0.001755926,0.000642359,0.211160549,0.009017716,N
u_Gc_negative2.gml,negative,hydrolyzed porcine gelatin,3,0.002633889,0.00192384,0.19324737,0.008809455,N
u_Gc_negative2.gml,negative,vaccine-injured families,2,0.001755926,0.000342828,0.206827674,0.008724384,N
u_Gc_negative2.gml,negative,Baker College nursing school,3,0.002633889,0.003212786,0.190086782,0.008680907,N
u_Gc_negative2.gml,negative,residual components of MRC-5 cells,3,0.002633889,0.001852669,0.197229437,0.008639734,N
u_Gc_negative2.gml,negative,live-virus vaccine,3,0.002633889,0.007009818,0.209915223,0.008635331,N
u_Gc_negative2.gml,negative,convulsions,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,cranial nerve paralysis,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,experts,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,eye pain,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,gene products,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,Guillian-Barre Syndrome,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,limb paralysis,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,partial facial paralysis,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,swelling of the brain,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,syncope,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,tremors,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,VAERS,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,variant genotypes,1,0.000877963,0,0.20284951,0.008559956,N
u_Gc_negative2.gml,negative,modus operandi,4,0.003511853,0.003585828,0.198882486,0.008468875,N
u_Gc_negative2.gml,negative,highly susceptible,3,0.002633889,1.88E-05,0.203793165,0.008434261,N
u_Gc_negative2.gml,negative,pig gelatin,1,0.000877963,0,0.201236749,0.008429473,N
u_Gc_negative2.gml,negative,years,1,0.000877963,0,0.201236749,0.008429473,N
u_Gc_negative2.gml,negative,Zostavax,1,0.000877963,0,0.201236749,0.008429473,N
u_Gc_negative2.gml,negative,Zoster,1,0.000877963,0,0.201236749,0.008429473,N
u_Gc_negative2.gml,negative,severe narcolepsy,2,0.001755926,7.69E-05,0.204231666,0.0084293,N
u_Gc_negative2.gml,negative,Disneyland measles outbreak,3,0.002633889,0.002301871,0.210497135,0.008416316,N
u_Gc_negative2.gml,negative,courage,1,0.000877963,0,0.202273131,0.008339904,N
u_Gc_negative2.gml,negative,infant death,1,0.000877963,0,0.202273131,0.008339904,N
u_Gc_negative2.gml,negative,labor and delivery floor,1,0.000877963,0,0.202273131,0.008339904,N
u_Gc_negative2.gml,negative,state,1,0.000877963,0,0.202273131,0.008339904,N
u_Gc_negative2.gml,negative,vaccinating children,1,0.000877963,0,0.202273131,0.008339904,N
u_Gc_negative2.gml,negative,multi-dose vaccine,1,0.000877963,0,0.209915223,0.00830823,N
u_Gc_negative2.gml,negative,spermicidal applications,2,0.001755926,5.14E-07,0.198466632,0.0082947,N
u_Gc_negative2.gml,negative,employers,2,0.001755926,1.22E-06,0.191815426,0.00826214,N
u_Gc_negative2.gml,negative,health officials,2,0.001755926,1.22E-06,0.191815426,0.00826214,N
u_Gc_negative2.gml,negative,school officials,2,0.001755926,1.22E-06,0.191815426,0.00826214,N
u_Gc_negative2.gml,negative,lymphoma,1,0.000877963,0,0.203866118,0.008225691,N
u_Gc_negative2.gml,negative,National Academy of Science Institute of Medicine,1,0.000877963,0,0.203866118,0.008225691,N
u_Gc_negative2.gml,negative,nursing school at Baker College,2,0.001755926,0.00049917,0.190309106,0.008205125,N
u_Gc_negative2.gml,negative,normal behavior,1,0.000877963,0,0.213816407,0.008118789,N
u_Gc_negative2.gml,negative,Merck's RotaTeq vaccine,2,0.001755926,0.001755926,0.206827674,0.008019068,N
u_Gc_negative2.gml,negative,Vaccine Adverse Event Reporting System,1,0.000877963,0,0.211082283,0.008010555,N
u_Gc_negative2.gml,negative,flu season,1,0.000877963,0,0.214824594,0.007993032,N
u_Gc_negative2.gml,negative,autism rate,3,0.002633889,0.005261607,0.203175169,0.007794129,N
u_Gc_negative2.gml,negative,Pediatrics paper,3,0.002633889,0.00351031,0.209144326,0.007780479,N
u_Gc_negative2.gml,negative,population increase,2,0.001755926,0.001755926,0.198986723,0.007762079,N
u_Gc_negative2.gml,negative,NHS medical staff,4,0.003511853,0.003527499,0.180965999,0.007596395,N
u_Gc_negative2.gml,negative,hallucinations,1,0.000877963,0,0.206790123,0.007584335,N
u_Gc_negative2.gml,negative,mental function,1,0.000877963,0,0.206790123,0.007584335,N
u_Gc_negative2.gml,negative,mental illness,1,0.000877963,0,0.206790123,0.007584335,N
u_Gc_negative2.gml,negative,sleeping cycle,1,0.000877963,0,0.206790123,0.007584335,N
u_Gc_negative2.gml,negative,unable to sleep,1,0.000877963,0,0.206790123,0.007584335,N
u_Gc_negative2.gml,negative,think globally act locally,1,0.000877963,0,0.205892986,0.007531421,N
u_Gc_negative2.gml,negative,demyelination,1,0.000877963,0,0.211082283,0.007487638,N
u_Gc_negative2.gml,negative,multiple sclerosis,1,0.000877963,0,0.211082283,0.007487638,N
u_Gc_negative2.gml,negative,acute respiratory illness,2,0.001755926,0,0.18730472,0.007470303,N
u_Gc_negative2.gml,negative,cumulative effect of vaccines,1,0.000877963,0,0.209992625,0.007441834,N
u_Gc_negative2.gml,negative,job,3,0.002633889,0.007005806,0.184274389,0.007439633,N
u_Gc_negative2.gml,negative,good bacteria,1,0.000877963,0,0.213415777,0.007393158,N
u_Gc_negative2.gml,negative,vitamin D,1,0.000877963,0,0.213415777,0.007393158,N
u_Gc_negative2.gml,negative,guilt,1,0.000877963,0,0.208150585,0.007355209,N
u_Gc_negative2.gml,negative,trust,1,0.000877963,0,0.208150585,0.007355209,N
u_Gc_negative2.gml,negative,Elmo,4,0.003511853,0.000111321,0.190404547,0.007228684,N
u_Gc_negative2.gml,negative,autism patients,1,0.000877963,0,0.208646272,0.007201593,N
u_Gc_negative2.gml,negative,loss of consciousness,2,0.001755926,0.000183607,0.19387234,0.007180778,N
u_Gc_negative2.gml,negative,Peter Todd,3,0.002633889,0.008754943,0.203320243,0.007162383,N
u_Gc_negative2.gml,negative,headache,2,0.001755926,0.007005189,0.187335526,0.007158182,N
u_Gc_negative2.gml,negative,vitamin A supplements,2,0.001755926,0.001755926,0.18954901,0.007112893,N
u_Gc_negative2.gml,negative,conscientious belief exemption,1,0.000877963,0,0.206041968,0.007080061,N
u_Gc_negative2.gml,negative,market practices,1,0.000877963,0,0.206041968,0.007080061,N
u_Gc_negative2.gml,negative,personal exemption,1,0.000877963,0,0.206041968,0.007080061,N
u_Gc_negative2.gml,negative,philosophical exemption,1,0.000877963,0,0.206041968,0.007080061,N
u_Gc_negative2.gml,negative,religious exemption,1,0.000877963,0,0.206041968,0.007080061,N
u_Gc_negative2.gml,negative,ACIP's rotavirus use recommendation,1,0.000877963,0,0.206752587,0.00705104,N
u_Gc_negative2.gml,negative,For Profit Offit,1,0.000877963,0,0.206752587,0.00705104,N
u_Gc_negative2.gml,negative,personal financial stake,1,0.000877963,0,0.206752587,0.00705104,N
u_Gc_negative2.gml,negative,vaccinations save lives,1,0.000877963,0,0.206752587,0.00705104,N
u_Gc_negative2.gml,negative,vaccine risks,1,0.000877963,0,0.206752587,0.00705104,N
u_Gc_negative2.gml,negative,heightened risk of narcolepsy,2,0.001755926,0.000367442,0.191718566,0.007035201,N
u_Gc_negative2.gml,negative,vaccine bullying curriculum,4,0.003511853,0.001977203,0.177913152,0.006907728,N
u_Gc_negative2.gml,negative,Civil War,1,0.000877963,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,measles increase,1,0.000877963,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,measles rate,1,0.000877963,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,Spanish American War,1,0.000877963,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,World War I,2,0.001755926,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,World War II,2,0.001755926,0,0.19891722,0.006795071,N
u_Gc_negative2.gml,negative,vaccine products,1,0.000877963,0,0.210574968,0.006787381,N
u_Gc_negative2.gml,negative,pain and suffering,2,0.001755926,0.001813093,0.20634058,0.006771758,N
u_Gc_negative2.gml,negative,THEY,2,0.001755926,0.001755926,0.208990826,0.006764669,N
u_Gc_negative2.gml,negative,troubling,1,0.000877963,0,0.202921789,0.006742344,N
u_Gc_negative2.gml,negative,failure,2,0.001755926,0.000179588,0.205225225,0.006734125,N
u_Gc_negative2.gml,negative,distractions,3,0.002633889,0.001072457,0.187458855,0.006720536,N
u_Gc_negative2.gml,negative,legal right,2,0.001755926,0.000392253,0.193575799,0.006664043,N
u_Gc_negative2.gml,negative,citizens,4,0.003511853,0.00526315,0.175853018,0.006640475,N
u_Gc_negative2.gml,negative,fetal development,2,0.001755926,0.001755926,0.187150838,0.006583563,N
u_Gc_negative2.gml,negative,unexposed,2,0.001755926,0,0.202560911,0.006557106,N
u_Gc_negative2.gml,negative,vaccine decisions,3,0.002633889,0.000927377,0.19891722,0.006524284,N
u_Gc_negative2.gml,negative,push vaccines on sick children,2,0.001755926,2.26E-05,0.185173143,0.006519619,N
u_Gc_negative2.gml,negative,blatant violations of the Hippocratic Oath,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,nurse,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,proper protocol,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,silenced,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,solid marks,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,target,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,top students,1,0.000877963,0,0.189928297,0.006474969,N
u_Gc_negative2.gml,negative,folic acid,5,0.004389816,0.010503155,0.159144893,0.006363882,N
u_Gc_negative2.gml,negative,heightened emotion,2,0.001755926,0.001755926,0.203356543,0.006320293,N
u_Gc_negative2.gml,negative,unethical,3,0.002633889,0.000487866,0.188638622,0.00628869,N
u_Gc_negative2.gml,negative,vaccination coverage,3,0.002633889,0.00351031,0.197195291,0.006245522,N
u_Gc_negative2.gml,negative,escalating health conditions,1,0.000877963,0,0.203138933,0.006239042,N
u_Gc_negative2.gml,negative,irritable bowels,1,0.000877963,0,0.203138933,0.006239042,N
u_Gc_negative2.gml,negative,national news headlines,1,0.000877963,0,0.203138933,0.006239042,N
u_Gc_negative2.gml,negative,revisionist history purge,1,0.000877963,0,0.202201314,0.006220778,N
u_Gc_negative2.gml,negative,Brian Hooker,1,0.000877963,0,0.209259599,0.00615607,N
u_Gc_negative2.gml,negative,death from car accident,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from congenital disease,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from congenital malformation,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from heart disease,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from murder,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from stomach ulcers,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,death from suicide,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,global population,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,monster under the bed,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,outrageous,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,scare tactic,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,U.S. measles mortality,1,0.000877963,0,0.189485942,0.006141054,N
u_Gc_negative2.gml,negative,Chocks,3,0.002633889,0.00351031,0.201914554,0.006082587,N
u_Gc_negative2.gml,negative,flu shot toxins,1,0.000877963,0,0.20891416,0.005990352,N
u_Gc_negative2.gml,negative,vaccine toxins,1,0.000877963,0,0.20891416,0.005990352,N
u_Gc_negative2.gml,negative,severe autism issues,1,0.000877963,0,0.202416918,0.005936362,N
u_Gc_negative2.gml,negative,education,2,0.001755926,6.17E-07,0.184036193,0.00588336,N
u_Gc_negative2.gml,negative,medical care,2,0.001755926,6.17E-07,0.184036193,0.00588336,N
u_Gc_negative2.gml,negative,Jenny McCarthy,3,0.002633889,0.005261607,0.182007031,0.005865994,N
u_Gc_negative2.gml,negative,recombinant human albumin,1,0.000877963,0,0.20883755,0.005789125,N
u_Gc_negative2.gml,negative,surveys,1,0.000877963,0,0.20883755,0.005789125,N
u_Gc_negative2.gml,negative,flu shot ingredients,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,neomycin,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,potassium chloride,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,potassium phosphate monobasic,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,sodium phosphate dibasic,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,sucrose,1,0.000877963,0,0.189612119,0.005751128,N
u_Gc_negative2.gml,negative,New Jersey law,1,0.000877963,0,0.205707062,0.00572353,N
u_Gc_negative2.gml,negative,systemic reactions,4,0.003511853,0.007012904,0.184095685,0.005640342,N
u_Gc_negative2.gml,negative,cervical cancer,1,0.000877963,0,0.187089356,0.005614599,N
u_Gc_negative2.gml,negative,injury claims,1,0.000877963,0,0.187089356,0.005614599,N
u_Gc_negative2.gml,negative,nausea,1,0.000877963,0,0.187089356,0.005614599,N
u_Gc_negative2.gml,negative,sellout media,1,0.000877963,0,0.202560911,0.0055186,N
u_Gc_negative2.gml,negative,carpet,1,0.000877963,0,0.198397492,0.005516041,N
u_Gc_negative2.gml,negative,real,1,0.000877963,0,0.198397492,0.005516041,N
u_Gc_negative2.gml,negative,thousands of children,1,0.000877963,0,0.198397492,0.005516041,N
u_Gc_negative2.gml,negative,vaccine reaction,1,0.000877963,0,0.198397492,0.005516041,N
u_Gc_negative2.gml,negative,Gardasil injuries,2,0.001755926,0.00012005,0.190883191,0.005379812,N
u_Gc_negative2.gml,negative,lung tissue,4,0.003511853,0.004065375,0.188669869,0.005323482,N
u_Gc_negative2.gml,negative,vaccine injury settlement,1,0.000877963,0,0.202632983,0.005302745,N
u_Gc_negative2.gml,negative,injection of carcinogenic chemicals,2,0.001755926,0.001755926,0.197127034,0.005249993,N
u_Gc_negative2.gml,negative,higher doses,2,0.001755926,0.005258521,0.191718566,0.005115579,N
u_Gc_negative2.gml,negative,public hygiene improvements,1,0.000877963,0,0.199056274,0.005105274,N
u_Gc_negative2.gml,negative,Royal Navy records,1,0.000877963,0,0.199056274,0.005105274,N
u_Gc_negative2.gml,negative,sanitation improvements,1,0.000877963,0,0.199056274,0.005105274,N
u_Gc_negative2.gml,negative,CDC published warnings,1,0.000877963,0,0.204561782,0.005100683,N
u_Gc_negative2.gml,negative,marketing,2,0.001755926,0.000772459,0.187273923,0.005089736,N
u_Gc_negative2.gml,negative,AIDS,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,blood or sexual contact,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,blood-transmitted disease,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,complications,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,IV drug abuse,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,promiscuous sexual behavior,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,rare disease,1,0.000877963,0,0.195603641,0.005067568,N
u_Gc_negative2.gml,negative,letter to the editor,1,0.000877963,0,0.200246132,0.005067376,N
u_Gc_negative2.gml,negative,other side,1,0.000877963,0,0.200246132,0.005067376,N
u_Gc_negative2.gml,negative,public conversation,1,0.000877963,0,0.200246132,0.005067376,N
u_Gc_negative2.gml,negative,radio talk show,1,0.000877963,0,0.200246132,0.005067376,N
u_Gc_negative2.gml,negative,desire by Big Pharma,2,0.001755926,0.001755926,0.191589571,0.004906938,N
u_Gc_negative2.gml,negative,measles antibodies,1,0.000877963,0,0.202524893,0.004866354,N
u_Gc_negative2.gml,negative,sell vaccines to minors,2,0.001755926,0,0.186935828,0.004843124,N
u_Gc_negative2.gml,negative,research,2,0.001755926,0.000100207,0.186324227,0.004813319,N
